Havaintoasema,Vuosi,Kuukausi,Päivä,Aika [Paikallinen aika],Ilman lämpötila keskiarvo [°C],Suhteellinen kosteus keskiarvo [%],Sademäärä keskiarvo [mm],Lumensyvyys keskiarvo [cm],Keskituulen nopeus keskiarvo [m/s]
Vantaa Helsinki-Vantaan lentoasema,2019,4,22,16:00,17.5,35,0,0,8.6
Vantaa Helsinki-Vantaan lentoasema,2019,4,22,17:00,17.4,33.2,0,0,9.3
Vantaa Helsinki-Vantaan lentoasema,2019,4,22,18:00,17.2,34.4,0,0,7.6
Vantaa Helsinki-Vantaan lentoasema,2019,4,22,19:00,16.7,35,0,0,7.3
Vantaa Helsinki-Vantaan lentoasema,2019,4,22,20:00,15.7,35.6,0,0,6.8
Vantaa Helsinki-Vantaan lentoasema,2019,4,22,21:00,14.2,41,0,0,5
Vantaa Helsinki-Vantaan lentoasema,2019,4,22,22:00,12.3,48.6,0,0,4.4
Vantaa Helsinki-Vantaan lentoasema,2019,4,22,23:00,10.9,56.7,0,0,3.8
Vantaa Helsinki-Vantaan lentoasema,2019,4,23,00:00,9.3,62.8,0,0,3
Vantaa Helsinki-Vantaan lentoasema,2019,4,23,01:00,8.3,66.7,0,0,3.4
Vantaa Helsinki-Vantaan lentoasema,2019,4,23,02:00,7.6,68.8,0,0,2.7
Vantaa Helsinki-Vantaan lentoasema,2019,4,23,03:00,6.9,71.8,0,0,2.3
Vantaa Helsinki-Vantaan lentoasema,2019,4,23,04:00,6.2,74.5,0,0,2.4
Vantaa Helsinki-Vantaan lentoasema,2019,4,23,05:00,5.9,75.5,0,0,2
Vantaa Helsinki-Vantaan lentoasema,2019,4,23,06:00,5.1,81,0,0,1.7
Vantaa Helsinki-Vantaan lentoasema,2019,4,23,07:00,5,85.3,0,0,2.6
Vantaa Helsinki-Vantaan lentoasema,2019,4,23,08:00,6.9,76.8,0,0,1.9
Vantaa Helsinki-Vantaan lentoasema,2019,4,23,09:00,10.3,62.3,0,0,2.3
Vantaa Helsinki-Vantaan lentoasema,2019,4,23,10:00,13.2,50.8,0,0,3.9
Vantaa Helsinki-Vantaan lentoasema,2019,4,23,11:00,15.5,44.2,0,0,4.1
Vantaa Helsinki-Vantaan lentoasema,2019,4,23,12:00,17.5,39.4,0,0,5.8
Vantaa Helsinki-Vantaan lentoasema,2019,4,23,13:00,18.6,35.3,0,0,6.7
Vantaa Helsinki-Vantaan lentoasema,2019,4,23,14:00,19.5,32.6,0,0,6.9
Vantaa Helsinki-Vantaan lentoasema,2019,4,23,15:00,20,31.5,0,0,5.9
Vantaa Helsinki-Vantaan lentoasema,2019,4,23,16:00,20.1,31.3,0,0,6.4
Vantaa Helsinki-Vantaan lentoasema,2019,4,23,17:00,19.8,31.7,0,0,7.2
Vantaa Helsinki-Vantaan lentoasema,2019,4,23,18:00,19.4,31.6,0,0,7.1
Vantaa Helsinki-Vantaan lentoasema,2019,4,23,19:00,18.9,31.5,0,0,6.4
Vantaa Helsinki-Vantaan lentoasema,2019,4,23,20:00,17.9,33.1,0,0,5.3
Vantaa Helsinki-Vantaan lentoasema,2019,4,23,21:00,15.8,38.4,0,0,4.5
Vantaa Helsinki-Vantaan lentoasema,2019,4,23,22:00,13.2,44.6,0,0,3.3
Vantaa Helsinki-Vantaan lentoasema,2019,4,23,23:00,12,47,0,0,2.5
Vantaa Helsinki-Vantaan lentoasema,2019,4,24,00:00,11.2,48.3,0,0,1.8
Vantaa Helsinki-Vantaan lentoasema,2019,4,24,01:00,9.9,52.8,0,0,0.9
Vantaa Helsinki-Vantaan lentoasema,2019,4,24,02:00,8.2,60.3,0,0,1.2
Vantaa Helsinki-Vantaan lentoasema,2019,4,24,03:00,6.1,68.3,0,0,0.9
Vantaa Helsinki-Vantaan lentoasema,2019,4,24,04:00,5.4,72.2,0,0,0.5
Vantaa Helsinki-Vantaan lentoasema,2019,4,24,05:00,4.5,76.6,0,0,0.4
Vantaa Helsinki-Vantaan lentoasema,2019,4,24,06:00,3.7,81,0,0,0.4
Vantaa Helsinki-Vantaan lentoasema,2019,4,24,07:00,4.8,77.5,0,0,0.6
Vantaa Helsinki-Vantaan lentoasema,2019,4,24,08:00,8,67.4,0,0,0.8
Vantaa Helsinki-Vantaan lentoasema,2019,4,24,09:00,11.8,54.9,0,0,1.3
Vantaa Helsinki-Vantaan lentoasema,2019,4,24,10:00,15,38.7,0,0,2
Vantaa Helsinki-Vantaan lentoasema,2019,4,24,11:00,16.9,32.7,0,0,3.6
Vantaa Helsinki-Vantaan lentoasema,2019,4,24,12:00,18,31,0,0,3.4
Vantaa Helsinki-Vantaan lentoasema,2019,4,24,13:00,19.2,26.3,0,0,3.4
Vantaa Helsinki-Vantaan lentoasema,2019,4,24,14:00,19.6,26.7,0,0,4.2
Vantaa Helsinki-Vantaan lentoasema,2019,4,24,15:00,19.6,26.1,0,0,4.3
Vantaa Helsinki-Vantaan lentoasema,2019,4,24,16:00,19.8,24.3,0,0,3.6
Vantaa Helsinki-Vantaan lentoasema,2019,4,24,17:00,20.1,22.6,0,0,3.3
Vantaa Helsinki-Vantaan lentoasema,2019,4,24,18:00,19.6,24.3,0,0,3.7
Vantaa Helsinki-Vantaan lentoasema,2019,4,24,19:00,18.5,28.4,0,0,4.4
Vantaa Helsinki-Vantaan lentoasema,2019,4,24,20:00,17.1,31.4,0,0,4.5
Vantaa Helsinki-Vantaan lentoasema,2019,4,24,21:00,15.4,36.5,0,0,4
Vantaa Helsinki-Vantaan lentoasema,2019,4,24,22:00,13.5,42.7,0,0,2.7
Vantaa Helsinki-Vantaan lentoasema,2019,4,24,23:00,11.8,47.5,0,0,1.9
Vantaa Helsinki-Vantaan lentoasema,2019,4,25,00:00,10.6,51.6,0,0,1.6
Vantaa Helsinki-Vantaan lentoasema,2019,4,25,01:00,9.9,54.3,0,0,1.5
Vantaa Helsinki-Vantaan lentoasema,2019,4,25,02:00,8,61.8,0,0,1.8
Vantaa Helsinki-Vantaan lentoasema,2019,4,25,03:00,6.5,67.9,0,0,2.4
Vantaa Helsinki-Vantaan lentoasema,2019,4,25,04:00,6.5,67.3,0,0,3.2
Vantaa Helsinki-Vantaan lentoasema,2019,4,25,05:00,6.9,65.1,0,0,3.9
Vantaa Helsinki-Vantaan lentoasema,2019,4,25,06:00,6.8,65.6,0,0,4.2
Vantaa Helsinki-Vantaan lentoasema,2019,4,25,07:00,7.5,61.9,0,0,3.6
Vantaa Helsinki-Vantaan lentoasema,2019,4,25,08:00,9.2,56.5,0,0,4.3
Vantaa Helsinki-Vantaan lentoasema,2019,4,25,09:00,12.1,46.6,0,0,3.9
Vantaa Helsinki-Vantaan lentoasema,2019,4,25,10:00,15,37.9,0,0,4.5
Vantaa Helsinki-Vantaan lentoasema,2019,4,25,11:00,17.5,30.2,0,0,5.6
Vantaa Helsinki-Vantaan lentoasema,2019,4,25,12:00,18.7,26.7,0,0,6
Vantaa Helsinki-Vantaan lentoasema,2019,4,25,13:00,18.7,25.1,0,0,5.8
Vantaa Helsinki-Vantaan lentoasema,2019,4,25,14:00,17.8,26.2,0,0,5.1
Vantaa Helsinki-Vantaan lentoasema,2019,4,25,15:00,17.9,27,0,0,3.9
Vantaa Helsinki-Vantaan lentoasema,2019,4,25,16:00,18.9,25,0,0,5.2
Vantaa Helsinki-Vantaan lentoasema,2019,4,25,17:00,18.8,25.8,0,0,5.5
Vantaa Helsinki-Vantaan lentoasema,2019,4,25,18:00,18.5,27.4,0,0,4.7
Vantaa Helsinki-Vantaan lentoasema,2019,4,25,19:00,18.1,28.8,0,0,3.6
Vantaa Helsinki-Vantaan lentoasema,2019,4,25,20:00,17.2,32,0,0,2.1
Vantaa Helsinki-Vantaan lentoasema,2019,4,25,21:00,16.2,36.2,0,0,1.9
Vantaa Helsinki-Vantaan lentoasema,2019,4,25,22:00,15.2,39,0,0,1.6
Vantaa Helsinki-Vantaan lentoasema,2019,4,25,23:00,13.7,44.3,0,0,1.9
Vantaa Helsinki-Vantaan lentoasema,2019,4,26,00:00,13.5,44.4,0,0,3.8
Vantaa Helsinki-Vantaan lentoasema,2019,4,26,01:00,12.7,48.2,0,0,2
Vantaa Helsinki-Vantaan lentoasema,2019,4,26,02:00,11.8,51.6,0,0,2.2
Vantaa Helsinki-Vantaan lentoasema,2019,4,26,03:00,11.5,52.7,0,0,2.4
Vantaa Helsinki-Vantaan lentoasema,2019,4,26,04:00,11.6,51.3,0,0,3.8
Vantaa Helsinki-Vantaan lentoasema,2019,4,26,05:00,11.5,49.6,0,0,5.2
Vantaa Helsinki-Vantaan lentoasema,2019,4,26,06:00,11.3,50.8,0,0,4
Vantaa Helsinki-Vantaan lentoasema,2019,4,26,07:00,11.5,52.1,0,0,3.6
Vantaa Helsinki-Vantaan lentoasema,2019,4,26,08:00,11.5,50.9,0,0,3.3
Vantaa Helsinki-Vantaan lentoasema,2019,4,26,09:00,11.6,47.6,0,0,3
Vantaa Helsinki-Vantaan lentoasema,2019,4,26,10:00,11.8,47.8,0,0,2.5
Vantaa Helsinki-Vantaan lentoasema,2019,4,26,11:00,12.6,47.5,0,0,4.8
Vantaa Helsinki-Vantaan lentoasema,2019,4,26,12:00,13.7,45.7,0,0,4.5
Vantaa Helsinki-Vantaan lentoasema,2019,4,26,13:00,14.1,46.3,0,0,3.3
Vantaa Helsinki-Vantaan lentoasema,2019,4,26,14:00,14.7,47.7,0,0,3.3
Vantaa Helsinki-Vantaan lentoasema,2019,4,26,15:00,14.1,61.8,0,0,4.4
Vantaa Helsinki-Vantaan lentoasema,2019,4,26,16:00,13.8,65.5,0.05,0,5.9
Vantaa Helsinki-Vantaan lentoasema,2019,4,26,17:00,14.5,61.6,0,0,4.2
Vantaa Helsinki-Vantaan lentoasema,2019,4,26,18:00,14.4,65.7,0,0,3.2
Vantaa Helsinki-Vantaan lentoasema,2019,4,26,19:00,15,61.8,0,0,1.4
Vantaa Helsinki-Vantaan lentoasema,2019,4,26,20:00,16.2,54.7,0,0,2.3
Vantaa Helsinki-Vantaan lentoasema,2019,4,26,21:00,15,57.6,0,0,2.4
Vantaa Helsinki-Vantaan lentoasema,2019,4,26,22:00,13,67,0,0,1.4
Vantaa Helsinki-Vantaan lentoasema,2019,4,26,23:00,11.8,70.7,0,0,2.9
Vantaa Helsinki-Vantaan lentoasema,2019,4,27,00:00,11.6,72,0,0,2.3
Vantaa Helsinki-Vantaan lentoasema,2019,4,27,01:00,11.2,77,0,0,2.2
Vantaa Helsinki-Vantaan lentoasema,2019,4,27,02:00,11.3,74.8,0,0,2.6
Vantaa Helsinki-Vantaan lentoasema,2019,4,27,03:00,10.7,78.9,0,0,1.7
Vantaa Helsinki-Vantaan lentoasema,2019,4,27,04:00,9.5,85.2,0,0,1.6
Vantaa Helsinki-Vantaan lentoasema,2019,4,27,05:00,9.1,89,0,0,3.2
Vantaa Helsinki-Vantaan lentoasema,2019,4,27,06:00,8.2,92.9,0,0,2.3
Vantaa Helsinki-Vantaan lentoasema,2019,4,27,07:00,8.6,90.4,0,0,2
Vantaa Helsinki-Vantaan lentoasema,2019,4,27,08:00,11,77.5,0,0,1.9
Vantaa Helsinki-Vantaan lentoasema,2019,4,27,09:00,13.7,63.8,0,0,2.6
Vantaa Helsinki-Vantaan lentoasema,2019,4,27,10:00,15.4,57.5,0,0,3.8
Vantaa Helsinki-Vantaan lentoasema,2019,4,27,11:00,16.9,51.6,0,0,3.6
Vantaa Helsinki-Vantaan lentoasema,2019,4,27,12:00,18.5,43.2,0,0,4.8
Vantaa Helsinki-Vantaan lentoasema,2019,4,27,13:00,19.9,34.3,0,0,5.1
Vantaa Helsinki-Vantaan lentoasema,2019,4,27,14:00,20.5,30.9,0,0,5.4
Vantaa Helsinki-Vantaan lentoasema,2019,4,27,15:00,21,27.7,0,0,4.8
Vantaa Helsinki-Vantaan lentoasema,2019,4,27,16:00,21,29.3,0,0,3.8
Vantaa Helsinki-Vantaan lentoasema,2019,4,27,17:00,19.5,37.8,0,0,4.8
Vantaa Helsinki-Vantaan lentoasema,2019,4,27,18:00,19.2,33.8,0,0,4.1
Vantaa Helsinki-Vantaan lentoasema,2019,4,27,19:00,18.3,33.4,0,0,4.1
Vantaa Helsinki-Vantaan lentoasema,2019,4,27,20:00,17.5,34.6,0,0,2.2
Vantaa Helsinki-Vantaan lentoasema,2019,4,27,21:00,15.9,40.3,0,0,1.8
Vantaa Helsinki-Vantaan lentoasema,2019,4,27,22:00,14,45.1,0,0,2
Vantaa Helsinki-Vantaan lentoasema,2019,4,27,23:00,12.2,51.6,0,0,1.4
Vantaa Helsinki-Vantaan lentoasema,2019,4,28,00:00,12.8,48.8,0,0,7.2
Vantaa Helsinki-Vantaan lentoasema,2019,4,28,01:00,11.5,55.6,0,0,5.5
Vantaa Helsinki-Vantaan lentoasema,2019,4,28,02:00,10,60.1,0,0,5.2
Vantaa Helsinki-Vantaan lentoasema,2019,4,28,03:00,8.8,60.9,0,0,4.6
Vantaa Helsinki-Vantaan lentoasema,2019,4,28,04:00,6.8,59.2,0,0,7.2
Vantaa Helsinki-Vantaan lentoasema,2019,4,28,05:00,5.4,60.4,0,0,6.1
Vantaa Helsinki-Vantaan lentoasema,2019,4,28,06:00,4.4,62.8,0,0,6.5
Vantaa Helsinki-Vantaan lentoasema,2019,4,28,07:00,3.8,61.6,0,0,7.1
Vantaa Helsinki-Vantaan lentoasema,2019,4,28,08:00,3.7,59.3,0,0,7.8
Vantaa Helsinki-Vantaan lentoasema,2019,4,28,09:00,4.2,56,0,0,7.2
Vantaa Helsinki-Vantaan lentoasema,2019,4,28,10:00,5.1,51.5,0,0,6.3
Vantaa Helsinki-Vantaan lentoasema,2019,4,28,11:00,6.2,46.6,0,0,6
Vantaa Helsinki-Vantaan lentoasema,2019,4,28,12:00,7.5,41.2,0,0,5.4
Vantaa Helsinki-Vantaan lentoasema,2019,4,28,13:00,8.7,31.8,0,0,7
Vantaa Helsinki-Vantaan lentoasema,2019,4,28,14:00,9.3,28.3,0,0,5.8
Vantaa Helsinki-Vantaan lentoasema,2019,4,28,15:00,10.6,28.9,0,0,4.7
Vantaa Helsinki-Vantaan lentoasema,2019,4,28,16:00,10.2,38.6,0,0,5
Vantaa Helsinki-Vantaan lentoasema,2019,4,28,17:00,9.6,42,0,0,5.5
Vantaa Helsinki-Vantaan lentoasema,2019,4,28,18:00,9.2,41.3,0,0,5.1
Vantaa Helsinki-Vantaan lentoasema,2019,4,28,19:00,8.5,41.8,0,0,5.1
Vantaa Helsinki-Vantaan lentoasema,2019,4,28,20:00,8.2,41.5,0,0,4.2
Vantaa Helsinki-Vantaan lentoasema,2019,4,28,21:00,7.1,44.3,0,0,3.4
Vantaa Helsinki-Vantaan lentoasema,2019,4,28,22:00,5.8,44.9,0,0,3
Vantaa Helsinki-Vantaan lentoasema,2019,4,28,23:00,4.5,49.3,0,0,2.6
Vantaa Helsinki-Vantaan lentoasema,2019,4,29,00:00,3.4,55.9,0,0,2.9
Vantaa Helsinki-Vantaan lentoasema,2019,4,29,01:00,2.6,59.3,0,0,2.2
Vantaa Helsinki-Vantaan lentoasema,2019,4,29,02:00,1.7,63.2,0,0,1.4
Vantaa Helsinki-Vantaan lentoasema,2019,4,29,03:00,-0.2,72.3,0,0,1.9
Vantaa Helsinki-Vantaan lentoasema,2019,4,29,04:00,-0.7,77.2,0,0,0.9
Vantaa Helsinki-Vantaan lentoasema,2019,4,29,05:00,-0.9,78,0,0,1.4
Vantaa Helsinki-Vantaan lentoasema,2019,4,29,06:00,-0.8,75.7,0,0,2
Vantaa Helsinki-Vantaan lentoasema,2019,4,29,07:00,-0.1,73.2,0,0,2.5
Vantaa Helsinki-Vantaan lentoasema,2019,4,29,08:00,2.3,66.3,0,0,1.9
Vantaa Helsinki-Vantaan lentoasema,2019,4,29,09:00,5,50.6,0,0,2.3
Vantaa Helsinki-Vantaan lentoasema,2019,4,29,10:00,6.7,41.7,0,0,2.2
Vantaa Helsinki-Vantaan lentoasema,2019,4,29,11:00,8.2,32.7,0,0,2
Vantaa Helsinki-Vantaan lentoasema,2019,4,29,12:00,9.4,30.1,0,0,1.9
Vantaa Helsinki-Vantaan lentoasema,2019,4,29,13:00,10.7,27.5,0,0,1.9
Vantaa Helsinki-Vantaan lentoasema,2019,4,29,14:00,10.7,36,0,0,4
Vantaa Helsinki-Vantaan lentoasema,2019,4,29,15:00,11,31.8,0,0,3.9
Vantaa Helsinki-Vantaan lentoasema,2019,4,29,16:00,11.2,31.7,0,0,4.1
Vantaa Helsinki-Vantaan lentoasema,2019,4,29,17:00,10.5,32.3,0,0,4.9
Vantaa Helsinki-Vantaan lentoasema,2019,4,29,18:00,9.8,33,0,0,4.5
Vantaa Helsinki-Vantaan lentoasema,2019,4,29,19:00,9.5,32.3,0,0,4.3
Vantaa Helsinki-Vantaan lentoasema,2019,4,29,20:00,8.3,31.5,0,0,3.9
Vantaa Helsinki-Vantaan lentoasema,2019,4,29,21:00,7.2,37.6,0,0,2.7
Vantaa Helsinki-Vantaan lentoasema,2019,4,29,22:00,6.2,39.4,0,0,3.2
Vantaa Helsinki-Vantaan lentoasema,2019,4,29,23:00,5.2,46.5,0,0,2.2
Vantaa Helsinki-Vantaan lentoasema,2019,4,30,00:00,4.2,56.2,0,0,1.1
Vantaa Helsinki-Vantaan lentoasema,2019,4,30,01:00,3.4,61,0,0,1.9
Vantaa Helsinki-Vantaan lentoasema,2019,4,30,02:00,2.3,65.6,0,0,1.8
Vantaa Helsinki-Vantaan lentoasema,2019,4,30,03:00,2.4,66.6,0,0,1.4
Vantaa Helsinki-Vantaan lentoasema,2019,4,30,04:00,1.4,71.7,0,0,1.6
Vantaa Helsinki-Vantaan lentoasema,2019,4,30,05:00,1.6,71.7,0,0,1.5
Vantaa Helsinki-Vantaan lentoasema,2019,4,30,06:00,1.8,72.2,0,0,2.4
Vantaa Helsinki-Vantaan lentoasema,2019,4,30,07:00,4,63.5,0,0,2.5
Vantaa Helsinki-Vantaan lentoasema,2019,4,30,08:00,4.6,65.6,0,0,1.7
Vantaa Helsinki-Vantaan lentoasema,2019,4,30,09:00,6.3,56.3,0,0,3.3
Vantaa Helsinki-Vantaan lentoasema,2019,4,30,10:00,7.8,40.8,0,0,3.5
Vantaa Helsinki-Vantaan lentoasema,2019,4,30,11:00,9,33.2,0,0,3.1
Vantaa Helsinki-Vantaan lentoasema,2019,4,30,12:00,9.2,33.2,0,0,3
Vantaa Helsinki-Vantaan lentoasema,2019,4,30,13:00,9.8,28.8,0,0,3.4
Vantaa Helsinki-Vantaan lentoasema,2019,4,30,14:00,10.9,24.9,0,0,3.9
Vantaa Helsinki-Vantaan lentoasema,2019,4,30,15:00,10.9,26.8,0,0,3.9
Vantaa Helsinki-Vantaan lentoasema,2019,4,30,16:00,11.8,25.9,0,0,3.7
Vantaa Helsinki-Vantaan lentoasema,2019,4,30,17:00,11.7,25.9,0,0,4.1
Vantaa Helsinki-Vantaan lentoasema,2019,4,30,18:00,11.9,23.6,0,0,3.8
Vantaa Helsinki-Vantaan lentoasema,2019,4,30,19:00,11.7,24.3,0,0,3
Vantaa Helsinki-Vantaan lentoasema,2019,4,30,20:00,11,28.2,0,0,3
Vantaa Helsinki-Vantaan lentoasema,2019,4,30,21:00,9.3,31.3,0,0,3.4
Vantaa Helsinki-Vantaan lentoasema,2019,4,30,22:00,7.5,39.5,0,0,3.1
Vantaa Helsinki-Vantaan lentoasema,2019,4,30,23:00,6.1,46.5,0,0,2.4
Vantaa Helsinki-Vantaan lentoasema,2019,5,1,00:00,5.2,55.4,0,0,2.2
Vantaa Helsinki-Vantaan lentoasema,2019,5,1,01:00,4.7,59.6,0,0,2.2
Vantaa Helsinki-Vantaan lentoasema,2019,5,1,02:00,4.1,63.5,0,0,2
Vantaa Helsinki-Vantaan lentoasema,2019,5,1,03:00,2.1,74,0,0,1.1
Vantaa Helsinki-Vantaan lentoasema,2019,5,1,04:00,1.1,78,0,0,0.5
Vantaa Helsinki-Vantaan lentoasema,2019,5,1,05:00,-0.1,83.5,0,0,1.3
Vantaa Helsinki-Vantaan lentoasema,2019,5,1,06:00,0.5,81.5,0,0,2.3
Vantaa Helsinki-Vantaan lentoasema,2019,5,1,07:00,3.1,71.6,0,0,1.7
Vantaa Helsinki-Vantaan lentoasema,2019,5,1,08:00,5.8,63,0,0,2.4
Vantaa Helsinki-Vantaan lentoasema,2019,5,1,09:00,8.4,52,0,0,2.6
Vantaa Helsinki-Vantaan lentoasema,2019,5,1,10:00,10.8,43.9,0,0,2.9
Vantaa Helsinki-Vantaan lentoasema,2019,5,1,11:00,12.5,38.3,0,0,4
Vantaa Helsinki-Vantaan lentoasema,2019,5,1,12:00,14,32.7,0,0,5.2
Vantaa Helsinki-Vantaan lentoasema,2019,5,1,13:00,14.8,30.7,0,0,7.1
Vantaa Helsinki-Vantaan lentoasema,2019,5,1,14:00,15.1,28.9,0,0,8.6
Vantaa Helsinki-Vantaan lentoasema,2019,5,1,15:00,15.4,26.4,0,0,9.3
Vantaa Helsinki-Vantaan lentoasema,2019,5,1,16:00,15,25.2,0,0,9.7
Vantaa Helsinki-Vantaan lentoasema,2019,5,1,17:00,14.8,25.4,0,0,9.3
Vantaa Helsinki-Vantaan lentoasema,2019,5,1,18:00,13.9,27,0,0,7.8
Vantaa Helsinki-Vantaan lentoasema,2019,5,1,19:00,13.3,30.4,0,0,6.1
Vantaa Helsinki-Vantaan lentoasema,2019,5,1,20:00,12.1,31.7,0,0,6.1
Vantaa Helsinki-Vantaan lentoasema,2019,5,1,21:00,10.8,34.6,0,0,5.6
Vantaa Helsinki-Vantaan lentoasema,2019,5,1,22:00,7.4,78.8,0.15,0,5.1
Vantaa Helsinki-Vantaan lentoasema,2019,5,1,23:00,5.7,93.4,0.18,0,5.8
Vantaa Helsinki-Vantaan lentoasema,2019,5,2,00:00,5.4,98.4,0,0,5.4
Vantaa Helsinki-Vantaan lentoasema,2019,5,2,01:00,5.3,99.9,0,0,3.7
Vantaa Helsinki-Vantaan lentoasema,2019,5,2,02:00,5.3,100,0.05,0,3.1
Vantaa Helsinki-Vantaan lentoasema,2019,5,2,03:00,5.2,99,0,0,3.2
Vantaa Helsinki-Vantaan lentoasema,2019,5,2,04:00,5,96.9,0,0,4.1
Vantaa Helsinki-Vantaan lentoasema,2019,5,2,05:00,4.8,94,0,0,2.9
Vantaa Helsinki-Vantaan lentoasema,2019,5,2,06:00,4.8,92.5,0,0,3.3
Vantaa Helsinki-Vantaan lentoasema,2019,5,2,07:00,4.6,92.4,0,0,2.8
Vantaa Helsinki-Vantaan lentoasema,2019,5,2,08:00,4.7,90.3,0,0,2.8
Vantaa Helsinki-Vantaan lentoasema,2019,5,2,09:00,4.8,89.6,0,0,2.7
Vantaa Helsinki-Vantaan lentoasema,2019,5,2,10:00,5,87.6,0,0,2.8
Vantaa Helsinki-Vantaan lentoasema,2019,5,2,11:00,5.5,82.9,0,0,2.4
Vantaa Helsinki-Vantaan lentoasema,2019,5,2,12:00,5.9,78.7,0,0,2.4
Vantaa Helsinki-Vantaan lentoasema,2019,5,2,13:00,5.7,80.9,0.05,0,1.4
Vantaa Helsinki-Vantaan lentoasema,2019,5,2,14:00,5,90.7,0.25,0,2.1
Vantaa Helsinki-Vantaan lentoasema,2019,5,2,15:00,4.9,90.7,0.12,0,2.5
Vantaa Helsinki-Vantaan lentoasema,2019,5,2,16:00,5,92.1,0.15,0,2.3
Vantaa Helsinki-Vantaan lentoasema,2019,5,2,17:00,5.1,93.2,0.07,0,2.9
Vantaa Helsinki-Vantaan lentoasema,2019,5,2,18:00,4.9,97.1,0.12,0,3
Vantaa Helsinki-Vantaan lentoasema,2019,5,2,19:00,4.4,96.1,0.32,0,4
Vantaa Helsinki-Vantaan lentoasema,2019,5,2,20:00,3.6,96.6,0.35,0,5.6
Vantaa Helsinki-Vantaan lentoasema,2019,5,2,21:00,2.6,96.5,0.23,0,6.8
Vantaa Helsinki-Vantaan lentoasema,2019,5,2,22:00,1.3,98.9,0.27,0,6.5
Vantaa Helsinki-Vantaan lentoasema,2019,5,2,23:00,1,99.3,0.08,0,6.6
Vantaa Helsinki-Vantaan lentoasema,2019,5,3,00:00,0.8,97.8,0.02,0,6.6
Vantaa Helsinki-Vantaan lentoasema,2019,5,3,01:00,0.6,95.6,0,0,6.9
Vantaa Helsinki-Vantaan lentoasema,2019,5,3,02:00,0.3,89.5,0,0,7.2
Vantaa Helsinki-Vantaan lentoasema,2019,5,3,03:00,0.1,88,0,0,6.2
Vantaa Helsinki-Vantaan lentoasema,2019,5,3,04:00,0,82.4,0,0,7.1
Vantaa Helsinki-Vantaan lentoasema,2019,5,3,05:00,-0.1,83.5,0,0,5.8
Vantaa Helsinki-Vantaan lentoasema,2019,5,3,06:00,0,84.9,0,0,6.6
Vantaa Helsinki-Vantaan lentoasema,2019,5,3,07:00,-0.1,83.1,0,0,7.7
Vantaa Helsinki-Vantaan lentoasema,2019,5,3,08:00,-0.1,81.3,0,0,7.5
Vantaa Helsinki-Vantaan lentoasema,2019,5,3,09:00,0.1,76.1,0,0,8.7
Vantaa Helsinki-Vantaan lentoasema,2019,5,3,10:00,0.3,71.4,0,0,8.7
Vantaa Helsinki-Vantaan lentoasema,2019,5,3,11:00,0.7,64.3,0,0,8.9
Vantaa Helsinki-Vantaan lentoasema,2019,5,3,12:00,1.2,63.7,0,0,9.9
Vantaa Helsinki-Vantaan lentoasema,2019,5,3,13:00,2.3,53.7,0,0,10
Vantaa Helsinki-Vantaan lentoasema,2019,5,3,14:00,3,50.4,0,0,9.3
Vantaa Helsinki-Vantaan lentoasema,2019,5,3,15:00,3.7,48,0,0,8.9
Vantaa Helsinki-Vantaan lentoasema,2019,5,3,16:00,3.9,47.9,0,0,9.7
Vantaa Helsinki-Vantaan lentoasema,2019,5,3,17:00,3.8,49.5,0,0,9.6
Vantaa Helsinki-Vantaan lentoasema,2019,5,3,18:00,3.6,47,0,0,9.7
Vantaa Helsinki-Vantaan lentoasema,2019,5,3,19:00,3.1,45.7,0,0,9.3
Vantaa Helsinki-Vantaan lentoasema,2019,5,3,20:00,2.3,48.1,0,0,8.7
Vantaa Helsinki-Vantaan lentoasema,2019,5,3,21:00,1.7,50.7,0,0,8
Vantaa Helsinki-Vantaan lentoasema,2019,5,3,22:00,1.1,53.3,0,0,7.7
Vantaa Helsinki-Vantaan lentoasema,2019,5,3,23:00,0.8,55.6,0,0,5.8
Vantaa Helsinki-Vantaan lentoasema,2019,5,4,00:00,0.4,55.8,0,0,5.6
Vantaa Helsinki-Vantaan lentoasema,2019,5,4,01:00,-0.2,57.2,0,0,5.8
Vantaa Helsinki-Vantaan lentoasema,2019,5,4,02:00,-0.6,59.7,0,0,5.4
Vantaa Helsinki-Vantaan lentoasema,2019,5,4,03:00,-1,64,0,0,4.2
Vantaa Helsinki-Vantaan lentoasema,2019,5,4,04:00,-1.2,68.8,0,0,4.3
Vantaa Helsinki-Vantaan lentoasema,2019,5,4,05:00,-1.9,76.5,0,0,4.3
Vantaa Helsinki-Vantaan lentoasema,2019,5,4,06:00,-2.6,82.4,0,0,3.5
Vantaa Helsinki-Vantaan lentoasema,2019,5,4,07:00,-1.6,77.8,0,0,3.4
Vantaa Helsinki-Vantaan lentoasema,2019,5,4,08:00,0,68.6,0,0,3.8
Vantaa Helsinki-Vantaan lentoasema,2019,5,4,09:00,1,62.1,0,0,3.6
Vantaa Helsinki-Vantaan lentoasema,2019,5,4,10:00,2.3,56.4,0,0,3.9
Vantaa Helsinki-Vantaan lentoasema,2019,5,4,11:00,3.7,53.3,0,0,3.9
Vantaa Helsinki-Vantaan lentoasema,2019,5,4,12:00,4.8,52.9,0,0,5
